Agent,Start Node,End Node,Color Preference,Path,Length,Time Taken,Preferred_Color_Count,Distinct_Nodes_Visited,Path_Complexity,Visited_Shapes,Visited_Shininess,Cluster,Feature,Importance
1,0,11,yellow,"[0, 3, 9, 1, 5, 13, 4, 10, 8, 0, 11]",11,0.0,6,10,10,circle|triangle|circle|triangle|circle|triangle|triangle|circle|triangle|circle,"['shiny', 'shiny', 'not_shiny', 'not_shiny', 'shiny', 'shiny', 'not_shiny', 'shiny', 'shiny', 'not_shiny']",0,,
2,5,4,yellow,"[5, 1, 3, 11, 5, 9, 14, 7, 12, 2, 0, 6, 8, 10, 4]",15,0.0,7,14,14,circle|circle|circle|triangle|triangle|triangle|circle|triangle|circle|triangle|circle|circle|triangle|triangle,"['not_shiny', 'shiny', 'not_shiny', 'not_shiny', 'shiny', 'not_shiny', 'shiny', 'not_shiny', 'shiny', 'shiny', 'shiny', 'shiny', 'not_shiny', 'shiny']",0,,
3,1,14,yellow,"[1, 3, 1, 9, 5, 11, 2, 12, 7, 14]",10,0.0005350112915039062,7,9,9,circle|circle|triangle|triangle|circle|circle|triangle|circle|triangle,"['shiny', 'not_shiny', 'shiny', 'not_shiny', 'not_shiny', 'shiny', 'not_shiny', 'shiny', 'not_shiny']",0,,
4,6,14,red,"[6, 8, 0, 14]",4,0.0,4,4,3,circle|triangle|triangle,"['shiny', 'shiny', 'not_shiny']",0,,
1,5,14,red,"[5, 12, 2, 0, 6, 8, 14]",7,0.0,6,7,6,triangle|circle|triangle|circle|circle|triangle,"['not_shiny', 'shiny', 'shiny', 'shiny', 'shiny', 'not_shiny']",0,,
2,6,11,yellow,"[6, 3, 1, 5, 13, 4, 9, 14, 7, 12, 2, 11]",12,0.0,7,12,11,circle|circle|triangle|circle|triangle|triangle|triangle|circle|triangle|circle|circle,"['shiny', 'not_shiny', 'not_shiny', 'shiny', 'shiny', 'shiny', 'not_shiny', 'shiny', 'not_shiny', 'shiny', 'not_shiny']",0,,
0,8,0,red,"[8, 0]",2,0.0,2,2,1,triangle,['shiny'],0,,
1,10,13,yellow,"[10, 4, 13]",3,0.0,1,3,2,triangle|circle,"['shiny', 'shiny']",0,,
2,11,0,yellow,"[11, 5, 9, 3, 11, 0]",6,0.0,5,5,5,triangle|triangle|circle|circle|triangle,"['not_shiny', 'shiny', 'shiny', 'not_shiny', 'shiny']",0,,
3,12,6,red,"[12, 2, 0, 8, 10, 4, 14, 12, 7, 5, 9, 3, 6]",13,0.0,9,12,12,circle|triangle|circle|triangle|triangle|triangle|triangle|circle|triangle|triangle|circle|circle,"['shiny', 'shiny', 'shiny', 'not_shiny', 'shiny', 'not_shiny', 'not_shiny', 'shiny', 'not_shiny', 'shiny', 'shiny', 'shiny']",0,,
2,11,10,red,"[11, 0, 8, 10]",4,0.0,3,4,3,triangle|circle|triangle,"['shiny', 'shiny', 'not_shiny']",0,,
4,2,0,red,"[2, 0]",2,0.0,2,2,1,triangle,['shiny'],0,,
0,10,11,yellow,"[10, 0, 11]",3,0.0,1,3,2,triangle|circle,"['shiny', 'not_shiny']",0,,
1,7,4,red,"[7, 14, 4]",3,0.0,2,3,2,triangle|triangle,"['not_shiny', 'shiny']",0,,
2,4,7,yellow,"[4, 9, 3, 1, 5, 13, 4, 10, 8, 6, 0, 11, 2, 12, 7]",15,0.0005342960357666016,7,14,14,triangle|circle|circle|triangle|circle|triangle|triangle|circle|circle|triangle|circle|circle|triangle|circle,"['shiny', 'shiny', 'not_shiny', 'not_shiny', 'shiny', 'shiny', 'not_shiny', 'shiny', 'shiny', 'shiny', 'not_shiny', 'shiny', 'not_shiny', 'shiny']",0,,
3,9,6,red,"[9, 4, 10, 0, 2, 12, 14, 8, 6]",9,0.0,8,9,8,triangle|triangle|triangle|circle|triangle|triangle|circle|circle,"['shiny', 'not_shiny', 'shiny', 'shiny', 'not_shiny', 'not_shiny', 'shiny', 'shiny']",0,,
1,14,6,red,"[14, 12, 14, 8, 10, 0, 2, 11, 3, 6]",10,0.0,8,9,9,triangle|triangle|circle|triangle|triangle|circle|circle|circle|circle,"['not_shiny', 'not_shiny', 'shiny', 'not_shiny', 'shiny', 'shiny', 'not_shiny', 'shiny', 'shiny']",0,,
2,0,9,red,"[0, 6, 8, 10, 0, 2, 12, 14, 4, 9]",10,0.0,9,9,9,circle|circle|triangle|triangle|circle|triangle|triangle|triangle|triangle,"['shiny', 'shiny', 'not_shiny', 'shiny', 'shiny', 'not_shiny', 'not_shiny', 'shiny', 'shiny']",0,,
3,9,4,red,"[9, 4]",2,0.0,1,2,1,triangle,['shiny'],0,,
4,0,2,red,"[0, 14, 0, 10, 8, 6, 3, 12, 2]",9,0.0,8,8,8,triangle|triangle|triangle|circle|circle|circle|triangle|circle,"['not_shiny', 'shiny', 'not_shiny', 'shiny', 'shiny', 'shiny', 'not_shiny', 'shiny']",0,,
1,14,4,red,"[14, 8, 0, 6, 3, 4]",6,0.0,5,6,5,circle|triangle|circle|circle|triangle,"['shiny', 'shiny', 'shiny', 'shiny', 'shiny']",0,,
4,3,5,yellow,"[3, 1, 9, 5]",4,0.0,4,4,3,circle|triangle|triangle,"['not_shiny', 'shiny', 'not_shiny']",0,,
0,2,7,red,"[2, 12, 14, 0, 10, 4, 9, 1, 5, 7]",10,0.0,6,10,9,triangle|triangle|triangle|triangle|triangle|triangle|circle|triangle|circle,"['not_shiny', 'not_shiny', 'shiny', 'not_shiny', 'shiny', 'shiny', 'not_shiny', 'not_shiny', 'shiny']",0,,
2,3,9,yellow,"[3, 11, 3, 9]",4,0.0005328655242919922,4,3,3,circle|circle|triangle,"['not_shiny', 'shiny', 'shiny']",0,,
3,0,4,red,"[0, 6, 8, 14, 12, 2, 0, 10, 4]",9,0.0,9,8,8,circle|circle|triangle|triangle|circle|triangle|triangle|triangle,"['shiny', 'shiny', 'not_shiny', 'not_shiny', 'shiny', 'shiny', 'not_shiny', 'shiny']",0,,
4,6,3,yellow,"[6, 3]",2,0.0,1,2,1,circle,['shiny'],0,,
0,1,11,red,"[1, 9, 4, 10, 8, 6, 0, 2, 12, 14, 7, 5, 1, 3, 11]",15,0.0,8,14,14,triangle|triangle|triangle|circle|circle|triangle|circle|triangle|triangle|circle|triangle|circle|circle|circle,"['shiny', 'shiny', 'not_shiny', 'shiny', 'shiny', 'shiny', 'shiny', 'not_shiny', 'not_shiny', 'shiny', 'not_shiny', 'not_shiny', 'shiny', 'not_shiny']",0,,
1,10,9,red,"[10, 0, 2, 12, 14, 4, 10, 8, 6, 3, 9]",11,0.0,9,10,10,triangle|circle|triangle|triangle|triangle|triangle|circle|circle|circle|triangle,"['shiny', 'shiny', 'not_shiny', 'not_shiny', 'shiny', 'not_shiny', 'shiny', 'shiny', 'shiny', 'shiny']",0,,
2,5,7,red,"[5, 12, 2, 0, 6, 8, 10, 4, 14, 7]",10,0.0,8,10,9,triangle|circle|triangle|circle|circle|triangle|triangle|triangle|circle,"['not_shiny', 'shiny', 'shiny', 'shiny', 'shiny', 'not_shiny', 'shiny', 'not_shiny', 'shiny']",0,,
3,8,14,yellow,"[8, 6, 3, 1, 5, 9, 14]",7,0.0,4,7,6,circle|circle|circle|triangle|triangle|triangle,"['shiny', 'shiny', 'not_shiny', 'not_shiny', 'shiny', 'not_shiny']",0,,
4,6,2,yellow,"[6, 3, 1, 9, 5, 11, 0, 2]",8,0.0,5,8,7,circle|circle|triangle|triangle|circle|triangle|circle,"['shiny', 'not_shiny', 'shiny', 'not_shiny', 'not_shiny', 'shiny', 'shiny']",0,,
0,3,1,yellow,"[3, 9, 1]",3,0.0,3,3,2,triangle|circle,"['shiny', 'not_shiny']",0,,
1,9,5,red,"[9, 14, 0, 2, 12, 3, 6, 8, 10, 4, 9, 5]",12,0.0,8,11,11,triangle|triangle|circle|triangle|circle|circle|circle|triangle|triangle|triangle|triangle,"['not_shiny', 'shiny', 'shiny', 'not_shiny', 'shiny', 'shiny', 'shiny', 'not_shiny', 'shiny', 'shiny', 'not_shiny']",0,,
2,9,13,yellow,"[9, 3, 1, 9, 5, 13]",6,0.0,6,5,5,circle|circle|triangle|triangle|circle,"['shiny', 'not_shiny', 'shiny', 'not_shiny', 'shiny']",0,,
3,5,14,yellow,"[5, 1, 3, 9, 5, 11, 0, 10, 8, 14]",10,0.0,6,9,9,circle|circle|triangle|triangle|circle|triangle|triangle|circle|triangle,"['not_shiny', 'shiny', 'shiny', 'not_shiny', 'not_shiny', 'shiny', 'not_shiny', 'shiny', 'not_shiny']",0,,
0,5,7,yellow,"[5, 11, 5, 9, 1, 3, 12, 7]",8,0.0,7,7,7,circle|triangle|triangle|circle|circle|triangle|circle,"['not_shiny', 'not_shiny', 'shiny', 'not_shiny', 'shiny', 'not_shiny', 'shiny']",0,,
1,8,7,yellow,"[8, 6, 3, 1, 9, 5, 13, 4, 10, 8, 0, 11, 2, 12, 7]",15,0.0,7,14,14,circle|circle|circle|triangle|triangle|circle|triangle|triangle|circle|triangle|circle|circle|triangle|circle,"['shiny', 'shiny', 'not_shiny', 'shiny', 'not_shiny', 'shiny', 'shiny', 'not_shiny', 'shiny', 'shiny', 'not_shiny', 'shiny', 'not_shiny', 'shiny']",0,,
2,2,14,red,"[2, 0, 8, 10, 4, 14]",6,0.0,6,6,5,triangle|circle|triangle|triangle|triangle,"['shiny', 'shiny', 'not_shiny', 'shiny', 'not_shiny']",0,,
3,7,2,yellow,"[7, 5, 7, 12, 3, 11, 0, 2]",8,0.0,5,7,7,triangle|circle|triangle|circle|circle|triangle|circle,"['not_shiny', 'shiny', 'not_shiny', 'shiny', 'not_shiny', 'shiny', 'shiny']",0,,
0,6,11,red,"[6, 8, 10, 0, 14, 4, 13, 5, 12, 2, 11]",11,0.0,8,11,10,circle|triangle|triangle|triangle|triangle|circle|triangle|triangle|circle|circle,"['shiny', 'not_shiny', 'shiny', 'not_shiny', 'shiny', 'shiny', 'not_shiny', 'not_shiny', 'shiny', 'not_shiny']",0,,
1,2,5,red,"[2, 0, 6, 8, 10, 4, 14, 12, 2, 11, 5]",11,0.0,9,10,10,triangle|circle|circle|triangle|triangle|triangle|triangle|circle|circle|triangle,"['shiny', 'shiny', 'shiny', 'not_shiny', 'shiny', 'not_shiny', 'not_shiny', 'shiny', 'not_shiny', 'not_shiny']",0,,
3,14,9,yellow,"[14, 7, 5, 9]",4,0.0,3,4,3,circle|triangle|triangle,"['shiny', 'not_shiny', 'shiny']",0,,
4,4,1,yellow,"[4, 3, 11, 5, 13, 4, 9, 1]",8,0.0,6,7,7,circle|circle|triangle|circle|triangle|triangle|circle,"['shiny', 'not_shiny', 'not_shiny', 'shiny', 'shiny', 'shiny', 'not_shiny']",0,,
2,3,9,red,"[3, 6, 0, 8, 10, 4, 14, 12, 2, 11, 3, 1, 9]",13,0.0,8,12,12,circle|triangle|circle|triangle|triangle|triangle|triangle|circle|circle|circle|circle|triangle,"['shiny', 'shiny', 'shiny', 'not_shiny', 'shiny', 'not_shiny', 'not_shiny', 'shiny', 'not_shiny', 'shiny', 'not_shiny', 'shiny']",0,,
3,1,4,red,"[1, 5, 12, 14, 8, 0, 6, 3, 4]",9,0.0,6,9,8,triangle|triangle|triangle|circle|triangle|circle|circle|triangle,"['not_shiny', 'not_shiny', 'not_shiny', 'shiny', 'shiny', 'shiny', 'shiny', 'shiny']",0,,
4,2,11,red,"[2, 12, 14, 8, 10, 0, 2, 11]",8,0.0005314350128173828,7,7,7,triangle|triangle|circle|triangle|triangle|circle|circle,"['not_shiny', 'not_shiny', 'shiny', 'not_shiny', 'shiny', 'shiny', 'not_shiny']",0,,
1,2,10,yellow,"[2, 11, 3, 1, 5, 13, 4, 9, 14, 7, 12, 2, 0, 8, 10]",15,0.0,7,14,14,circle|circle|circle|triangle|circle|triangle|triangle|triangle|circle|triangle|circle|triangle|circle|triangle,"['not_shiny', 'shiny', 'not_shiny', 'not_shiny', 'shiny', 'shiny', 'shiny', 'not_shiny', 'shiny', 'not_shiny', 'shiny', 'shiny', 'shiny', 'not_shiny']",0,,
2,0,14,yellow,"[0, 3, 1, 5, 9, 14]",6,0.0,4,6,5,circle|circle|triangle|triangle|triangle,"['shiny', 'not_shiny', 'not_shiny', 'shiny', 'not_shiny']",0,,
4,2,14,yellow,"[2, 11, 3, 9, 5, 7, 12, 2, 0, 14]",10,0.0,5,9,9,circle|circle|triangle|triangle|circle|triangle|circle|triangle|triangle,"['not_shiny', 'shiny', 'shiny', 'not_shiny', 'shiny', 'not_shiny', 'shiny', 'shiny', 'not_shiny']",0,,
0,4,7,yellow,"[4, 9, 5, 7]",4,0.0007588863372802734,3,4,3,triangle|triangle|circle,"['shiny', 'not_shiny', 'shiny']",0,,
1,1,9,yellow,"[1, 3, 9]",3,0.0,3,3,2,circle|triangle,"['shiny', 'shiny']",0,,
2,13,4,yellow,"[13, 5, 13, 4]",4,0.0,3,3,3,triangle|circle|triangle,"['not_shiny', 'shiny', 'shiny']",0,,
3,7,5,yellow,"[7, 5]",2,0.0,2,2,1,triangle,['not_shiny'],0,,
4,1,10,yellow,"[1, 9, 3, 11, 5, 13, 4, 10]",8,0.0,6,8,7,triangle|circle|circle|triangle|circle|triangle|triangle,"['shiny', 'shiny', 'not_shiny', 'not_shiny', 'shiny', 'shiny', 'not_shiny']",0,,
1,7,10,yellow,"[7, 5, 1, 3, 9, 14, 7, 12, 2, 11, 0, 8, 10]",13,0.0005364418029785156,7,12,12,triangle|circle|circle|triangle|triangle|circle|triangle|circle|circle|triangle|circle|triangle,"['not_shiny', 'not_shiny', 'shiny', 'shiny', 'not_shiny', 'shiny', 'not_shiny', 'shiny', 'not_shiny', 'shiny', 'shiny', 'not_shiny']",0,,
3,9,12,yellow,"[9, 1, 5, 13, 4, 3, 9, 14, 7, 12]",10,0.0,7,9,9,circle|triangle|circle|triangle|circle|triangle|triangle|circle|triangle,"['not_shiny', 'not_shiny', 'shiny', 'shiny', 'shiny', 'shiny', 'not_shiny', 'shiny', 'not_shiny']",0,,
0,1,2,red,"[1, 5, 12, 2]",4,0.0,2,4,3,triangle|triangle|circle,"['not_shiny', 'not_shiny', 'shiny']",0,,
2,3,5,red,"[3, 4, 10, 8, 6, 0, 14, 12, 2, 11, 5]",11,0.0,8,11,10,triangle|triangle|circle|circle|triangle|triangle|triangle|circle|circle|triangle,"['shiny', 'not_shiny', 'shiny', 'shiny', 'shiny', 'not_shiny', 'not_shiny', 'shiny', 'not_shiny', 'not_shiny']",0,,
4,5,13,yellow,"[5, 13]",2,0.0,2,2,1,circle,['shiny'],0,,
0,12,5,red,"[12, 2, 12, 14, 4, 10, 0, 8, 6, 3, 11, 5]",12,0.0005350112915039062,9,11,11,circle|triangle|triangle|triangle|triangle|triangle|circle|circle|circle|circle|triangle,"['shiny', 'not_shiny', 'not_shiny', 'shiny', 'not_shiny', 'shiny', 'shiny', 'shiny', 'shiny', 'not_shiny', 'not_shiny']",0,,
1,10,4,red,"[10, 0, 2, 12, 14, 8, 6, 3, 4]",9,0.0,8,9,8,triangle|circle|triangle|triangle|circle|circle|circle|triangle,"['shiny', 'shiny', 'not_shiny', 'not_shiny', 'shiny', 'shiny', 'shiny', 'shiny']",0,,
3,6,14,yellow,"[6, 3, 9, 1, 5, 11, 2, 12, 7, 14]",10,0.0,6,10,9,circle|triangle|circle|triangle|circle|circle|triangle|circle|triangle,"['shiny', 'shiny', 'not_shiny', 'not_shiny', 'not_shiny', 'shiny', 'not_shiny', 'shiny', 'not_shiny']",0,,
4,0,14,yellow,"[0, 3, 1, 5, 9, 14]",6,0.0005345344543457031,4,6,5,circle|circle|triangle|triangle|triangle,"['shiny', 'not_shiny', 'not_shiny', 'shiny', 'not_shiny']",0,,
2,12,14,yellow,"[12, 3, 11, 5, 7, 14]",6,0.0,4,6,5,circle|circle|triangle|circle|triangle,"['shiny', 'not_shiny', 'not_shiny', 'shiny', 'not_shiny']",0,,
1,4,3,red,"[4, 14, 8, 10, 0, 6, 3]",7,0.0,6,7,6,triangle|circle|triangle|triangle|circle|circle,"['not_shiny', 'shiny', 'not_shiny', 'shiny', 'shiny', 'shiny']",0,,
2,14,2,red,"[14, 0, 2]",3,0.0,3,3,2,triangle|circle,"['shiny', 'shiny']",0,,
3,7,14,red,"[7, 12, 2, 0, 10, 4, 14]",7,0.0,6,7,6,triangle|circle|triangle|triangle|triangle|triangle,"['not_shiny', 'shiny', 'shiny', 'not_shiny', 'shiny', 'not_shiny']",0,,
4,1,7,yellow,"[1, 3, 9, 1, 5, 7]",6,0.0,6,5,5,circle|triangle|circle|triangle|circle,"['shiny', 'shiny', 'not_shiny', 'not_shiny', 'shiny']",0,,
0,6,1,yellow,"[6, 3, 1]",3,0.0,2,3,2,circle|circle,"['shiny', 'not_shiny']",0,,
2,7,9,red,"[7, 12, 14, 0, 6, 8, 10, 4, 3, 9]",10,0.0,7,10,9,triangle|triangle|triangle|circle|circle|triangle|triangle|circle|triangle,"['not_shiny', 'not_shiny', 'shiny', 'shiny', 'shiny', 'not_shiny', 'shiny', 'shiny', 'shiny']",0,,
3,1,14,red,"[1, 3, 6, 0, 8, 10, 4, 14]",8,0.0,6,8,7,circle|circle|triangle|circle|triangle|triangle|triangle,"['shiny', 'shiny', 'shiny', 'shiny', 'not_shiny', 'shiny', 'not_shiny']",0,,
4,4,7,red,"[4, 10, 4, 14, 8, 6, 0, 2, 12, 5, 7]",11,0.0005345344543457031,9,10,10,triangle|triangle|triangle|circle|circle|triangle|circle|triangle|triangle|circle,"['not_shiny', 'shiny', 'not_shiny', 'shiny', 'shiny', 'shiny', 'shiny', 'not_shiny', 'not_shiny', 'shiny']",0,,
0,3,10,yellow,"[3, 9, 1, 5, 7, 12, 3, 11, 2, 0, 10]",11,0.0,7,10,10,triangle|circle|triangle|circle|triangle|circle|circle|circle|triangle|triangle,"['shiny', 'not_shiny', 'not_shiny', 'shiny', 'not_shiny', 'shiny', 'not_shiny', 'shiny', 'shiny', 'not_shiny']",0,,
2,14,10,red,"[14, 12, 2, 0, 10]",5,0.0,5,5,4,triangle|circle|triangle|triangle,"['not_shiny', 'shiny', 'shiny', 'not_shiny']",0,,
3,9,6,yellow,"[9, 5, 13, 4, 9, 1, 3, 11, 2, 12, 7, 14, 0, 6]",14,0.0005345344543457031,8,13,13,triangle|circle|triangle|triangle|circle|circle|circle|circle|triangle|circle|triangle|triangle|circle,"['not_shiny', 'shiny', 'shiny', 'shiny', 'not_shiny', 'shiny', 'not_shiny', 'shiny', 'not_shiny', 'shiny', 'not_shiny', 'shiny', 'shiny']",0,,
0,8,1,yellow,"[8, 10, 8, 0, 3, 1]",6,0.0,2,5,5,triangle|circle|triangle|circle|circle,"['not_shiny', 'shiny', 'shiny', 'shiny', 'not_shiny']",0,,
1,8,4,red,"[8, 14, 12, 2, 0, 6, 8, 10, 4]",9,0.0,9,8,8,triangle|triangle|circle|triangle|circle|circle|triangle|triangle,"['not_shiny', 'not_shiny', 'shiny', 'shiny', 'shiny', 'shiny', 'not_shiny', 'shiny']",0,,
2,7,0,yellow,"[7, 5, 1, 3, 11, 0]",6,0.0005345344543457031,5,6,5,triangle|circle|circle|circle|triangle,"['not_shiny', 'not_shiny', 'shiny', 'not_shiny', 'shiny']",0,,
3,9,5,yellow,"[9, 1, 9, 3, 11, 5]",6,0.0,6,5,5,circle|triangle|circle|circle|triangle,"['not_shiny', 'shiny', 'shiny', 'not_shiny', 'not_shiny']",0,,
4,10,12,red,"[10, 4, 14, 0, 10, 8, 6, 3, 12]",9,0.0,8,8,8,triangle|triangle|triangle|triangle|circle|circle|circle|triangle,"['shiny', 'not_shiny', 'shiny', 'not_shiny', 'shiny', 'shiny', 'shiny', 'not_shiny']",0,,
3,1,3,yellow,"[1, 9, 1, 3]",4,0.0,4,3,3,triangle|circle|circle,"['shiny', 'not_shiny', 'shiny']",0,,
4,4,14,red,"[4, 10, 0, 8, 6, 3, 12, 14]",8,0.0,7,8,7,triangle|triangle|circle|circle|circle|triangle|triangle,"['not_shiny', 'shiny', 'shiny', 'shiny', 'shiny', 'not_shiny', 'not_shiny']",0,,
0,4,11,red,"[4, 10, 8, 6, 0, 2, 12, 14, 4, 13, 5, 1, 3, 11]",14,0.0,9,13,13,triangle|circle|circle|triangle|circle|triangle|triangle|triangle|circle|triangle|circle|circle|circle,"['not_shiny', 'shiny', 'shiny', 'shiny', 'shiny', 'not_shiny', 'not_shiny', 'shiny', 'shiny', 'not_shiny', 'not_shiny', 'shiny', 'not_shiny']",0,,
1,10,7,yellow,"[10, 4, 13, 5, 7]",5,0.0,3,5,4,triangle|circle|triangle|circle,"['shiny', 'shiny', 'not_shiny', 'shiny']",0,,
2,1,4,yellow,"[1, 9, 1, 5, 13, 4]",6,0.0,5,5,5,triangle|circle|triangle|circle|triangle,"['shiny', 'not_shiny', 'not_shiny', 'shiny', 'shiny']",0,,
1,14,5,yellow,"[14, 9, 5]",3,0.0005342960357666016,2,3,2,triangle|triangle,"['shiny', 'not_shiny']",0,,
2,8,3,yellow,"[8, 6, 3]",3,0.0,1,3,2,circle|circle,"['shiny', 'shiny']",0,,
3,4,6,red,"[4, 14, 0, 6]",4,0.0,4,4,3,triangle|triangle|circle,"['not_shiny', 'shiny', 'shiny']",0,,
4,7,14,red,"[7, 12, 2, 0, 14]",5,0.0,4,5,4,triangle|circle|triangle|triangle,"['not_shiny', 'shiny', 'shiny', 'not_shiny']",0,,
0,2,4,red,"[2, 12, 14, 4]",4,0.0,4,4,3,triangle|triangle|triangle,"['not_shiny', 'not_shiny', 'shiny']",0,,
2,4,5,red,"[4, 10, 8, 6, 0, 2, 12, 14, 4, 3, 11, 5]",12,0.0,9,11,11,triangle|circle|circle|triangle|circle|triangle|triangle|triangle|circle|circle|triangle,"['not_shiny', 'shiny', 'shiny', 'shiny', 'shiny', 'not_shiny', 'not_shiny', 'shiny', 'shiny', 'not_shiny', 'not_shiny']",0,,
3,8,9,yellow,"[8, 14, 7, 5, 9]",5,0.0005943775177001953,3,5,4,triangle|circle|triangle|triangle,"['not_shiny', 'shiny', 'not_shiny', 'shiny']",0,,
4,1,3,red,"[1, 3]",2,0.0,0,2,1,circle,['shiny'],0,,
0,14,0,yellow,"[14, 7, 5, 1, 9, 3, 11, 2, 12, 14, 0]",11,0.0,6,10,10,circle|triangle|circle|triangle|circle|circle|circle|triangle|triangle|triangle,"['shiny', 'not_shiny', 'not_shiny', 'shiny', 'shiny', 'not_shiny', 'shiny', 'not_shiny', 'not_shiny', 'shiny']",0,,
2,11,9,yellow,"[11, 3, 1, 5, 13, 4, 9]",7,0.0,6,7,6,circle|circle|triangle|circle|triangle|triangle,"['shiny', 'not_shiny', 'not_shiny', 'shiny', 'shiny', 'shiny']",0,,
4,10,7,yellow,"[10, 4, 3, 1, 9, 5, 7]",7,0.0,5,7,6,triangle|circle|circle|triangle|triangle|circle,"['shiny', 'shiny', 'not_shiny', 'shiny', 'not_shiny', 'shiny']",0,,
0,10,12,red,"[10, 8, 10, 4, 14, 12]",6,0.0,6,5,5,circle|triangle|triangle|triangle|triangle,"['shiny', 'not_shiny', 'shiny', 'not_shiny', 'not_shiny']",0,,
1,13,3,yellow,"[13, 5, 1, 3]",4,0.0,4,4,3,triangle|circle|circle,"['not_shiny', 'not_shiny', 'shiny']",0,,
2,9,10,yellow,"[9, 1, 9, 3, 11, 5, 7, 14, 8, 6, 0, 10]",12,0.0,7,11,11,circle|triangle|circle|circle|triangle|circle|triangle|circle|circle|triangle|triangle,"['not_shiny', 'shiny', 'shiny', 'not_shiny', 'not_shiny', 'shiny', 'not_shiny', 'shiny', 'shiny', 'shiny', 'not_shiny']",0,,
3,8,4,yellow,"[8, 10, 4]",3,0.0,0,3,2,triangle|triangle,"['not_shiny', 'shiny']",0,,
0,4,10,red,"[4, 10]",2,0.0,2,2,1,triangle,['not_shiny'],0,,
4,0,9,yellow,"[0, 3, 9]",3,0.0,2,3,2,circle|triangle,"['shiny', 'shiny']",0,,
1,9,8,red,"[9, 14, 12, 2, 0, 8]",6,0.0,5,6,5,triangle|triangle|circle|triangle|circle,"['not_shiny', 'not_shiny', 'shiny', 'shiny', 'shiny']",0,,
3,0,4,red,"[0, 8, 10, 0, 2, 12, 14, 4]",8,0.0,8,7,7,circle|triangle|triangle|circle|triangle|triangle|triangle,"['shiny', 'not_shiny', 'shiny', 'shiny', 'not_shiny', 'not_shiny', 'shiny']",0,,
4,6,9,red,"[6, 8, 6, 0, 10, 4, 14, 12, 2, 11, 3, 9]",12,0.0005314350128173828,9,11,11,circle|circle|triangle|triangle|triangle|triangle|triangle|circle|circle|circle|triangle,"['shiny', 'shiny', 'shiny', 'not_shiny', 'shiny', 'not_shiny', 'not_shiny', 'shiny', 'not_shiny', 'shiny', 'shiny']",0,,
0,14,4,yellow,"[14, 7, 5, 11, 3, 1, 9, 4]",8,0.0,6,8,7,circle|triangle|circle|circle|circle|triangle|triangle,"['shiny', 'not_shiny', 'not_shiny', 'shiny', 'not_shiny', 'shiny', 'shiny']",0,,
1,6,8,red,"[6, 8]",2,0.0,2,2,1,circle,['shiny'],0,,
2,4,1,yellow,"[4, 13, 5, 7, 14, 9, 1]",7,0.0,5,7,6,circle|triangle|circle|triangle|triangle|circle,"['shiny', 'not_shiny', 'shiny', 'not_shiny', 'shiny', 'not_shiny']",0,,
0,12,13,yellow,"[12, 3, 9, 1, 5, 13]",6,0.0,5,6,5,circle|triangle|circle|triangle|circle,"['shiny', 'shiny', 'not_shiny', 'not_shiny', 'shiny']",0,,
2,8,11,yellow,"[8, 6, 3, 11]",4,0.0,2,4,3,circle|circle|circle,"['shiny', 'shiny', 'not_shiny']",0,,
0,0,14,red,"[0, 8, 14]",3,0.0,3,3,2,circle|triangle,"['shiny', 'not_shiny']",0,,
1,7,2,red,"[7, 14, 12, 2]",4,0.0,3,4,3,triangle|triangle|circle,"['not_shiny', 'not_shiny', 'shiny']",0,,
2,6,2,red,"[6, 0, 6, 8, 10, 4, 14, 12, 2]",9,0.0,9,8,8,triangle|circle|circle|triangle|triangle|triangle|triangle|circle,"['shiny', 'shiny', 'shiny', 'not_shiny', 'shiny', 'not_shiny', 'not_shiny', 'shiny']",0,,
3,4,10,red,"[4, 14, 8, 10]",4,0.0,4,4,3,triangle|circle|triangle,"['not_shiny', 'shiny', 'not_shiny']",0,,
0,0,4,yellow,"[0, 3, 11, 5, 1, 9, 4]",7,0.0,5,7,6,circle|circle|triangle|circle|triangle|triangle,"['shiny', 'not_shiny', 'not_shiny', 'not_shiny', 'shiny', 'shiny']",0,,
3,8,1,red,"[8, 6, 8, 14, 12, 2, 0, 10, 4, 13, 5, 11, 3, 9, 1]",15,0.0,9,14,14,circle|circle|triangle|triangle|circle|triangle|triangle|triangle|circle|triangle|circle|circle|triangle|circle,"['shiny', 'shiny', 'not_shiny', 'not_shiny', 'shiny', 'shiny', 'not_shiny', 'shiny', 'shiny', 'not_shiny', 'not_shiny', 'shiny', 'shiny', 'not_shiny']",0,,
4,7,9,red,"[7, 14, 4, 10, 8, 6, 0, 2, 12, 7, 5, 9]",12,0.0,8,11,11,triangle|triangle|triangle|circle|circle|triangle|circle|triangle|circle|triangle|triangle,"['not_shiny', 'shiny', 'not_shiny', 'shiny', 'shiny', 'shiny', 'shiny', 'not_shiny', 'shiny', 'not_shiny', 'shiny']",0,,
0,1,10,red,"[1, 5, 12, 14, 0, 6, 8, 10]",8,0.0,6,8,7,triangle|triangle|triangle|triangle|circle|circle|triangle,"['not_shiny', 'not_shiny', 'not_shiny', 'shiny', 'shiny', 'shiny', 'not_shiny']",0,,
